artist,song_title,lyrics_clean_ascii,mood
MFÖ (TUR),Hep Yaşın 19,1 contributorhep yasin 19 lyrics hadi bana sor sevmek bu kadar mi zor senden baska yok bildigim yol gezginci ruhumuz bir gun biterse korkmadan deriz gururluyuz eksilirse aglayanlar cevremizden ya gercegi soyleriz ya da nasil istersen ne guzel seysin sen hep yasin 19 gel yanima sar beni bugun var yarin yokuz,
MFÖ (TUR),Hep Yaşın 19-duplicate,hadi bana sor sevmek bu kadar mi zor senden baska yok bildigim yol gezginci ruhumuz bir gun biterse korkmadan doneriz gururluyuz eksilirse aglayanlar cevremizden ya gercegi soyleriz ya da nasil istersen ne guzel seysin sen hep yasin 19 gel yanima sar beni bugun var yarin yokuz,
MFÖ (TUR),Her Şeyden Vazgeçtim,her seyden vazgectim seni sevdim senden neler bekledim neler biraktin bana bazen caresiz kaldim siki siki sarildim sana ayirmak istediler bizi sevmistim aldirmadim aldatmistin bir defa i̇nanmamaliydim sana nasil pismanim simdi unutmadim seni hala seni kiskandim ona buna inandim seni kirdim yaraladim yalniz kaldim sonunda yolculuga ciktim denize vardim yildizlarla konustum i̇skelede uyudum gunes dogdu gunes batti gunler gecti sana dondum yine sana dondum istemedin beni,
MFÖ (TUR),Heyecanlı,1 contributorheyecanli lyricshic bitmez mi sandin bu gencligi gecmez mi sandin cok bos hayallere daldin simdi yalniz mi kaldin hadi tatlim cok yalniz kaldim sikiyorsun her seyi goruyor cok biliyorsun bende belki dogru belki yanlis sende kafama gore takiliyorum canli heyecanli delikanli tatli mi tatli belali kalbimi cok kiriyorsun gozlerinden opuyorum tatlimi tatli canli heyecanli kararli opuyorum opuyorum opuyorum,
MFÖ (TUR),İçinden Deli Desen De,1 contributori̇cinden deli desen de lyricskimyali arastirmalariz biz hulyali degil cilvelerle sulanirken biz benzetmelerle teselli sevincliyiz biz hepimiz bizde hep cocuk bayrami cevir sayfalari yurut kendine seneler sonra da sikinti sanki dunyadayiz dogruyum caliskanim bir kasaba balosunda bire yuz veriyor kizlar icinden deli desen de,
MFÖ (TUR),İk Ben,tattidi tega kuytiga keyyuma fiyaka keka saia kuba entrika i̇k ben cikileng cikileng cikileng go sikisik oynak nakati tik tak sipsak humduku luk tuk biz uctuk dikkat en once nurduk sonra bozulduk imdat uykular bize haram oldu vallah i̇cim bir fena oldu billah cekilin yoldan geliyor batman yallah,
MFÖ (TUR),İnsan Karar Veremiyor,1 contributori̇nsan karar veremiyor lyricsinsan karar veremiyor bu odalar bu evler bu sokaklar bu sehir dar geliyor insana gunler hafta haftalar ay aylar yillar oluyor her sonbahar umitli kisin kedi misali ilkbaharda gezginci yazin sinirli ama sihirli,
MFÖ (TUR),İstedim,sanki bir hayal gibi nasil da dolastin hayatimda bi̇r yudumda dogmak bir sevgide olmek istedim geceleri bir golge olmak i̇stedim sonsuza dogru akip gitmek bir resim bir ruya belki bir sarki ayni bedende i̇ki gonul olmak istedim ve de yanimda bir tek seni istedim oysa bir yanlis gibi silinmeye yazildim satirlara her olumle dogmak hic yok olmamak istedim sensizlige ofkeli sabir istedim gonullerde sevgiye yol ver istedim bir kere gordum bir kere sevdim bi̇n kez istedim ayni sarkida iki gonul olmak istedim,
MFÖ (TUR),Kıskanınca,yasak olsun her sey sana kimse olmasin yaninda kimse gormesin seni benden baska duyma gorme konusma gulme sevme sevisme bilme yapma degisme dokunma ooooo ooooo ben seni kiskaninca dedim ki bu kadar fazla bur'da baskasin disar'da baska ben sana oynadim varimi yogumu bozdum orucu anlar misin yenilik derken degistik farkindasin silahlara veda ettim sen varsin ooo ooo ooo ooo ooo,
MFÖ (TUR),Komşu Kızı,1 contributorkomsu kizi lyricsbana bir kez gulmez misin komsu kizi hic karsilik vermez misin komsu kizi gonlum senin kalbim senin komsu kizi pencerenin arkasindan komsu kizi perdenin arasindan bana bir kez gulmez misin komsu kizi gunum gun olmaz seni gormeden gozlerim ayrilmaz pencerenden gozlerinin karasina bak kalbimin yarasina dertlerimin arasina karistin sen komsu kizi bir beyaz giyersin bir kirmizi ne olacak beni halim komsu kizi,
MFÖ (TUR),Küsme Bana,bana bana bana bana bana kusme kusme bana kusme yalniz kalirsin kusmek artik pahali sonra uzulup aglarsin dertlerim icin kâgit kalem sevinclerim de sen gunler ayni ne guzel ben memnunum hâlimden masmavi olsa gokyuzu ne cok sicak ne cok soguk olsa hava ilik bir yagmur yagsa ben artik durdum yani oturdum yok oyle pesinden kosmak onun bunun bana hatirlat ikaz et anlat bas edemezsen eger benimle ipimi birak kusme bana kusmе,
MFÖ (TUR),Leylayım,ben ilk kime asiktim dusunelim bakalim hangisi hangi kadin kirdi beni neden boyle sasirdim merdivenleri cikinca tipis tipis yavasca bakip maziye agladim miril miril arasira leylayim leylayim leyla uyku nerdesin kanun namina gelsene yalnizim bicak sirtinda ofkem patlama halinde kendi kendime bu kavgama bosu bosuna zaman kaybi ben bilemedim kendimi herseyim sana bagli,
MFÖ (TUR),Maalesef Böyle Oldu,ben her sonbahar sana sarkilar yazardim mevsim kis oldu senden haber yok sok ustune sok derken korktum seni uzmekten yoruldum dusunmekten maalesef boyle oldu ne yapayim ben pisman oldum coktan senin yuzunden yiktim gonulleri senin yuzunden bizde bu kafa varken almis basimizi giderken nasil degsin ayaklar yere birbirimizden korkarken maalesef boyle oldu,
MFÖ (TUR),Masal,ben her sabah uyandigimda her yeni dogan gune merhaba derim bakarim penceremden ne guzel dunya henuz varmadi tren o son istasyona dert bitmez gonul cosar biri bitse biri baslar ah zaman ne de cabuk gecer kim bilir nasil biter masal yalnizim simdi suskunum daima sana tutkunum vurulmusum bir askin kiyisinda acima n'olur bana her zaman ask yolunda ne cok seyler gelir basimiza neler neler yasandi senin ugrunda gonul nasil yiprandi bu ask yolunda acima nolur bana,
MFÖ (TUR),Mazeretim Var Asabiyim Ben,gulmuyor yuzum hayat zor oldu guller susuz kurudu soldu tovbe ettim gene bozuldu yuregim yanar mazeretim var asabiyim ben eskidim belki gonul yoruldu asik oldum soru soruldu affet beni kirdim istemeden yuregim yanar bos laf bunlar hepsi bahane hâlim ne kotu ne sahane nedir bu boyle ayni hikaye suc kimde neden boyle uzdun yeter ustume varma soru sorma biliyorsun mazeretim var bos konusma goruyorsun asabiyim ben mazeretim var,
MFÖ (TUR),Mecburen,erken kalkmak mecburen i̇se gitmek mecburen eve donmek mecburen mecburiyetten oh sesleri of olunca her kafadan ses cikinca sasirinca bunalinca mecburen mecburen olan olsun biraktim anlami yok zorlamanin sans kadere inandim bircok guzeller sevdim birini biraz fazla gonul esit sevmiyor,
MFÖ (TUR),Milenyum Süvarileri,birakti seni terketti evi ne var bunda olur demek ki konusan kadinlarsiniz sen en guzelleri bugun az dedikodu yaptiniz yorgundunuz besbelli mahvettiniz sarkimdaki gulleri atlariyla ezdi gecti milenyum suvarileri kizardi yoksa i̇nsana kalsa takar kafasina uuu na na na na ben bu isleri dusundum desem bir planim olsa seni terk etsem mutlu mu oluruz sorarim sana bari sen yalan soyle bana,
MFÖ (TUR),Milli Park,biliniyor sarkilarin sirasi bizde biliniyor hayat bizden razidir otlarin sarardigi yerlerde gunes kursunun degdigi yerde heves kalmistir beni artik kimseler aramasin askin en tabaninda yattigim anlasilmasin korkunctur yalnizligimiz bir oyun oynanir oyalaniriz orman degiliz artik milli parkiz gozyaslari gizlenir i̇dare edilir durum i̇stesekte istemesekte beraberiz yavrum simdi bircok sayfasini atlayarak bitirdigim su kitabin basindan baslayabilirim de sonsuz gozyaslarin,
MFÖ (TUR),Muaf,zaman akti akacak felan biz sallaniyoruz aman aman havada duman hayattan muaf bu sene boyle kalsam ne tuhaf ben aslinda seviyorum dedim mi birakalim artik ben mi yoksa sen mi daha delisin sensiz olmaz artik bunu sende bilirsin,
MFÖ (TUR),Muhabbetler Sana Doğru,ne kadar guzel oldugunu sana anlatamadim yasaklar vardi bozamadim temasi iman askimin dua gozbebegi sipsevdi kizginliklarim ve sis dudukleri hepsi hepsi kuru muhabbet muhabbetler sana dogru birbirimizi sevmisiz ki bunca zaman beraber bunca zaman birlikte olmusuz video yalnizligimiz sarkilarin tomurcugu seninle beraberligimiz tadini buldu,
MFÖ (TUR),Ne Bileyim Ben,bir zamanlar firtinalar estirirdim eskisi gibi degilim simdi degistim kumarim yoktur kavga etmem her gece barlara gitmem ne bileyim ben ah ne bileyim ben bir kus kanatlanir su gonlumden cirpinir cirpinir da ucamaz gene bir davet cikarsa senden donerim bilirsin asigim asiklar kacamaz i̇nsan olmak yetmez yetmiyor zaten supermen supermen olmak lazim bazen nasil da yeniden asik oldum ben bu sevda bambaska avare eden simdi benim adim n'olur nolmaz bu isler artik bana inan ki koymaz birinde az muhabbet kiminde naz sende ne var bende biraz,
MFÖ (TUR),Neden Bana Aşk Şarkısı Yazan Çıkmaz,bu kosusma hic mi durmaz âsik olsam kimse duymaz bu colde senden baska gul acmaz gul acmaz neden bana ask sarkisi yazan cikmaz yazan cikmaz gunler sayili hic sasmaz akar gider soru sorulmaz senin yerini hic kimse dolduramaz dolduramaz bugunlerde gecmisimle yuzlestim akli basinda biri yok hayatimda her yeni gunden ne cok sey bekledim i̇lerisi karanlikti cozulmedim cozulmedim,
MFÖ (TUR),Nerdeyiz,seninle biz ner'deyiz ki nasil bir iliski bu nasil hâlâ yan yanayiz yoksa birer aliskanlik miyiz anlasilir yani yok hayatimin sevisir gibi sevmek istemez canim bir suru hâller icinde hâlim seni sevmeye hukum giydim bir huznun kiyisinda karistim halkin arasina yalnizligim koynumda sessiz ner'deyiz ner'deyiz seninle biz ner'deyiz ki ner'deyiz seni sеvmeye hukum giydim bir suru hâller icindе hâlim,
MFÖ (TUR),New York Sokaklarında,bir guzele gonul verdim anam istemedi i̇yilik mi bu bana bende istek kalmadi kimseleri gormeden ucuverdim uzaklara memleketi dusundum new york sokaklarinda ayirdetmek guc oldu dogru ile egriyi sevmek bize is oldu amerika amerika etler olmus plastik endustri nukleer metrolara yaklasma vitaminler avuc avuc siren sesleri her yerde kovboylar huzursuz olmus,
MFÖ (TUR),"Neye Niyet, Neye Kısmet",neye niyet neye kismetmis meger giden gitmis yalniz kalmissin meger bu zamanda dikkat et kendini sakin gercek olan gercekler nerdeymis bakin secin alin sizin olsun bakarsin unutulmus butun sikintilar gecen gunlerin ardindan belki de bir sabah bitmeyen dertler ucup gider aklindan neye deger neye emek vermissin meger olmaz olmaz diyip kabullenmissin bu zamanda dikkat kendini sakin ucup gider aklindan x2,
MFÖ (TUR),Olduramadım,biktim usandim bu hatalari tekrаrlamaktan onun bunun adina film olmaktan ozendim bezendim her seferinde bu defa acaba olur mu diye ama kopuktu kopuktu zincir olduramadim ne yaptim ne ettimse olduramadim hambeleley yambeleyyo oleyya hambeleley yambeleyyo oh hambeleley yambeleyyo ohohoh ya rabbi'm oh ya rabbi'm her seferinde kesfetmek yeniden aski bu vakitsizlikte akla ziyan degil mi mucize yaratmaktan sikildim usandim durumlar esit degildi olmadi ne yaptim ne ettimse ohohoh ohohoh ya rabbi'm oh elado digalo babaccelo bida bida bida gida neyya gedov,
MFÖ (TUR),Olmuyor Olamıyor,bagrimda bir alev yaniyor bana sorarsan soyleyecek hicbir seyim yok piril piril bir dunya yaratmissin kendine olmuyor olamiyor sen ve ben ikimiz ayni kisi birimiz akilli birimiz deli nereye atsam elimi sen varsin ne dusunsem karsimdasin nasil olur bilinmez bu is suc bizde degil huzur gorunmuyor olmuyor olamiyor x4,
MFÖ (TUR),"Ondan Şikayet, Bundan Şikayet",ondan sikayet bundan sikayet ne istah kaldi ne de afiyet her sey senin istedigin gibi olsun butun herkes seni konussun hep sana hep sana hep sana bak iste mutsuz oldun sen ne istedigini hic bilmedin sevildin belki ama sen hic sevmedin herkes seni severdi ama bak kac kisi kaldi simdi i̇lk once seviceksin sevdikce bileceksin ne istedigini bilirsen sayet bir istah bir istah afiyet,
MFÖ (TUR),O Neydi O,omur boyu unutulmaz i̇cimizdeki buyuk deprem o neydi o o once hafiften sonra korkutarak varken yok olmak sabah oluyor yeni bir tuzak benim sabahlarimdan cok uzak o neydi o kendi kendime neler ettim bosu bosuna bir telas kac kere olmek istedim ama sevisirken yavas yavas i̇cimizdeki deprem,
MFÖ (TUR),Para Gelince Aşka,1 contributorpara gelince aska lyricsbir garip dunyadayiz kendi kendimize olaylar baska para gelince aska nasil gecinir bilinemez bircok aile sorunlar baska onlenemez bir yaris herkes bir kose pesinde arzular baska i̇simiz gucumuz politika yediden yetmise yorumlar baska donusu olmayan bu yolda nefretten sevgiye duygular baska,
MFÖ (TUR),Peki Peki Anladık,peki peki anladik her seyden sen anlarsin her seyi sen bilirsin en guzel grubu sen kurdun en guzel ritmi sen buldun en iyi dalgic sensin en guzel filmi sen cektin en guzel sen bakarsin en guzel sen aglarsin i̇lk once sen baslattin en once sen yavaslattin en uzaga sen gittin en cabuk da sen dondun sen neymissin be abi en guzel sen gulersin en guzel sen soversin en guzel yemegi sen yaptin en guzel kizi sen kaptin en guzel tumbayi sen caldin en guzel sarkiyi sen yazdin,
MFÖ (TUR),Pusudayım,1 contributorpusudayim lyricsbu gune kadar yemin etmedikmi biz seninle dunya onumuze gelse egilmek yok diye aldigim sozler hava bu dunya oldu kara daglardayim hergun operasyon var be ana bir elimde tufek obur elimde bomba sirtimda sirt cantam mavi bere kafamda butun daglariastim mayinlardan kactim aklim ve kalbimse hep o sicak yuvamda donmek istiyorum ama safak daha cok umitsiz daglarda dolastim huzur n darem bu gune kadar merak etmediysen sen madem insallah donerim de hesabi alirim kardes havalar attin kafama taktim bu rapi caktim ah sende baktin gozlerimde damla yaslar sozlerimde azda tas hayatim oldu kara bu dunya sanki kara simdi nerdesin be kardes sattin beni kalles bu ruya bitecek ve tilki bir gun donecek bu gece cok soguk dolu da bastirmaka pusudayim ve azrailse yoklamakta yeminliyim mezarim olmayacak bugun burda kefenim olculsun istanbul sokaklarinda ben donecegim soz verdim sana ana insallah allahta yuzumuzu cikarmaz kara bizim tilki elbet donecek derdin gece gunduz takvim sayar ve beni beklersin hesap gunu gelecek kardes sen ne dersin gozumun icine bakar belki yalan soylersin o zayif kalbime girer belki yenersin daglarda kirilan kalbim rapim ve nefretim,
MFÖ (TUR),Race,on a giant constellation you're an air cooling vibration in a mass commmunication call the race crazy place unique intellectuals average individuals they all send their subscriptions to the race were living in a big big global ball hanging right here in space where do you gonna big big load we'll reach our destination we'll be added complication theres an insane population as it passes by the race will be erased,
MFÖ (TUR),Ruh Halim Yerlerde,bugun ruh halim yerlerde beni sevmiyor diyormussun her yerde sendeki bu kiskanclik bu ofke duzelir mi bana hele bir soyle hayalinle geldim bu gunlere hayalinle astim engelleri takildim belki ama dusmedim yere seni dusundum hemen hemen her yerde gozlerim yollarda yanimda olmasan da bekliyorum gelisini seviyorum seni erkek kadini severse sonra birden vazgecerse bir iz birakir silinmez gerisi gelecektir o da bilinmez sensiz bombos bu evde tuhaf bir bosluk var icimde seni boyle uzaktan sevince,
MFÖ (TUR),Rüyalar,ruyalarin gul kokusu geceler boyu dusundum kiskanmanin faydasi yok gor iste ben de boyun buktum bir gece gec saate seni buldum birden uperdi butun vucudum hnacerini cektin sapladin gittin sen beni ya sevdin ya da sevmedin yaralarim gecer gibi oldu zamanla sonra bir yanginin kulunu yeniden yakip gectik biz senle yanyana senle yanyana sonrasi ruyalar ruyalar ruyalar ruyalarimin gul kokusu gor iste bende boyun buktum bu sikinti bu perde kalkiverse birdenbire obur dunya cennetini kursam kendi icimde,
MFÖ (TUR),Sakın Gelme,sakin gelme sozlerim kayip ayip ediyorum kendime bir sizi var icimde olesim tuttu yasiyorum gurul gurul kac gundur uyku tutmuyor sakin gelme sakin gelme hazir degilim deliyim kac gundur lodosum tuttu poyrazim soguk sakin gelme donesim yok cok uzaktayim cok bir sarki var aklimda soylemesi ayip sozleri kayip kac zamandir dilimde sakin soyleme,
MFÖ (TUR),Sarı Laleler,uykulu gozlerle dondum ruyamdan sana sari laleler aldim cicek pazarindan sen olmasan buralara gelemezdim ben sevemezdim bu sehri anlamazdim dilinden nasil bir sevdaysa bu karsi koyamam dayanamam kiskanirim seni paylasamam satirlar ucar gider aklimdan yeniden baslasam bu sefer korkmadan koklayip birbirimizi cope atmadan,
MFÖ (TUR),Senin Hatırına,eskiden sabahtan alirdim gitari elime yazdiklarimi duzeltirdim bir gece once senden sonra biraktim o isleri artik neler oldu bize boyle ne olacakti senin hatirina katlaniyorum tam anlatamiyorum sana telefonda bombos konusmalar var etrafimda artik ben dayanamiyorum dayanamiyorum gel de yaz simdi bu aski gel de bestele seyahat etsek diyorum dolassak el ele kiskaniyorum ben seni hemen hemen herkesten atamiyorum bu hissi seviyorum gercekten,
MFÖ (TUR),Sensiz Olamam,i̇lk zamanlar fevkalade sonrasini allah bilir butun asklar tatli baslar neler olur allah bilir bu ne guzellik be canim ruyada gorsem hayra yormam biz ikimiz ask gibiyiz olur mu bilmem aman aman bu ne guzellik asksiz insan yarim insan hic tatmadan yasamissan kacip kurtuldum sanirsan sensiz olamam ben sensiz sensiz olamam ben sensiz sensiz anahtarsiz kilitsin sen her bir seyi bilirsin sen ufuren yok kasirgasin i̇sin asli bir yelsin sen,
MFÖ (TUR),Sen ve Ben,sen ve ben ayni seyleri dusunurken ayni seylere uzulup ayni seylere sevinirken sen ve ben anlasamadik gitti sonunda bitti resmin kalsin yeter ben hala yalniz ve cilginlar gibi ben hala yalniz ve cilgin bu gemi nereye nereye gider kimler iner kimler biner bilinmez bilinmez,
