artist,song_title,lyrics,mood
Onur Can Özcan,İntihaşk,Yarın olmaz bugün Yarım olmaz bütün Benim ol bu gece Yazı görse gözüm Kışı unutmaz özüm Bitmez bu gece Ötesi mi var? Yalnızlığı yalnız Seninle aldattım Kıskandı yıldızlar Aşka inanmayanlara Seni anlattım Karardı ay Bırakın beni kendim giderim Alıştım artık yalnızlığa Bildiğin gibi değilim Sildiğin gibiyim hala Seni sevmek intihar da Sevmemek ihtimal bile değil Aşk elbisesi en güzel Sende duruyor ama ne acı Terzin ben değilim  Bırakın beni kendim giderim Alıştım artık yalnızlığa Bildiğin gibi değilim Sildiğin gibiyim hala Seni sevmek intihar da Sevmemek ihtimal bile değil Aşk elbisesi en güzel Sende duruyor ama ne acı Terzin ben değilim Ötesi mi var? Yalnızlığı yalnız Seninle aldattım Kıskandı yıldızlar Aşka inanmayanlara Seni anlattım Karardı ay Bırakın beni kendim giderim Alıştım artık yalnızlığa Bildiğin gibi değilim Sildiğin gibiyim hala Seni sevmek intihar da Sevmemek ihtimal bile değil Aşk elbisesi en güzel Sende duruyor ama ne acı Terzin ben değilim Terzin ben değilim1,üzgün
Güntaç Özdemir,Benimle Yan,"Geri gelecek misin günahın neyse onu bilelim Sevebilecek misin nefret gibi beni Yoksa orda kal bebeğim Belki de sana göre değilim Sen girdin hayatıma çarparken Oralarda burdaki kalbimdi kanayan Vazgeçtim aklımdan eşimden dostumdan Alay eder oldum sancımla Hüzünlerini de al yanına Ne olacak yanacaksan Benimle yan Benimle yan Çok mu şaşırırsın cehenneme kar yağdırsam Benimle yan Benimle yan Hüzünlеrini de al yanına Ne olacak yanacaksan Benimlе yan Benimle yan Ölüm gelir acıtır seni yeniden doğduğun an Koyamadın ismini Çığlıklarını duyar gibiyim Kelebeğin etkisi belki de aşk belirtisi Bilir kişi bile eskidi Sen mi deli ben mi  Sen girdin hayatıma Çarparken oralarda burdaki kalbimdi kanayan Vazgeçtim aklımdan, eşimden, dostumdan Alay eder oldum sancımla Hüzünlerini de al yanına Ne olacak yanacaksan Benimle yan Benimle yan Çok mu şaşırırsın cehenneme kar yağdırsam Benimle yan Benimle yan Hüzünlerini de al yanına Ne olacak yanacaksan Benimle yan Benimle yan Ölüm gelir acıtır seni yeniden doğduğun an------------------------------------------------------------------------",üzgün
"Cem Adrian, Emir Can İğrek",Bana Unutmayı Anlat,"Tüm yollar senin olsun Bana bir umut bırak, giderken Kalbim sende dursun Bana unutmayı anlat, severken Yollar senin olsun Bana bir umut bırak, giderken Kalbim sende dursun Bana unutmayı anlat, severken Görüyorum artık, çok geç Parlamıyor gözündeki kaybolan ışığın Görüyorum artık, çok zor Hisssediyorum içindeki eksilen yerleri Yalnızlık Uyanıp o derin O sinsi O hafif uykusundan Yaklaşıp Üstüme uzanıp Adım adım, adım adım  Tüm yollar senin olsun Bana bir umut bırak, giderken Kalbim sende dursun Bana unutmayı anlat, severken Yollar senin olsun Bana bir umut bırak, giderken Kalbim sende dursun Bana unutmayı anlat, severken Yollar senin olsun Bana bir umut bırak, giderken Kalbim sende dursun Bana unutmayı anlat, severken Yollar senin olsun Bana bir umut bırak, giderken Kalbim sende dursun Bana unutmayı anlat, severken Bana unutmayı anlat, severken Bana unutmayı anlat, severken Bana unutmayı anlat, severken ",üzgün
KÖFN,Bi' Tek Ben Anlarım,"Teninin üzerinden kayan bi' buzdur uzak bakışlarım Hiç izlememiş olsaydım bu filmi canımı acıtırdı Ama seni bilmek, seni bilmek Seni bilmek beynimde bi kurşun Seni bilmek, seni bilmek Seni bilmek en büyük ceza Her anın aklımda, her kıvrımın Sanmasınlar asla seni benden ayrı Savrulur savrulur saçlarında hayatın Seni sorsunlar benden, bi' tek ben anlarım Her anın aklımda, her kıvrımın Sanmasınlar asla seni benden ayrı Savrulur savrulur saçlarında hayatın Seni sorsunlar benden, bi' tek ben anlarım Teninin üzеrinden kayan bi' buzdur uzak bakışlarım Hiç izlememiş olsaydım bu filmi canımı acıtırdı  Ama sеni bilmek, seni bilmek Seni bilmek beynimde bi kurşun Seni bilmek, seni bilmek Seni bilmek en büyük ceza Her anın aklımda, her kıvrımın Sanmasınlar asla seni benden ayrı Savrulur savrulur saçlarında hayatın Seni sorsunlar benden, bi' tek ben anlarım Her anın aklımda, her kıvrımın Sanmasınlar asla seni benden ayrı Savrulur, savrulur saçlarında hayatın Seni sorsunlar benden, bi' tek ben anlarım1",üzgün
Pera,Biri Vardı,"Kaldırımlar ıslak Ve gözümde bir damla yaş Duruyorum sonra bir an Geçince zaman Yokluğunu anlıyorum Susuyorum tüm sözler tükenmiş gibi Anlamı yok ya da zaten geç kaldım Zaman ağırdı hani neden çabuk geçti Yalan kolay gelirdi sonu hüsran Sensiz günüm geçemez dediğin o an Yalan, yalan Biri vardı Sever gibi yapıp kandırdı Biri vardı Ateşi yüreğimde yangındı Biri vardı Kalbinde güzü bahar sandırdı Ona sorsan ben yokum Ama bende biri vardı Vazgeçiyorum bak kendimden İnandığım her şeyden Koparıp kalbimi ruhumu söküp giderken Zaman ağırdı hani neden çabuk geçti Yalan kolay gelirdi sonu hüsran Sensiz günüm geçemez dediğin o an Yalan, yalan  Biri vardı Sever gibi yapıp kandırdı Biri vardı Ateşi yüreğimde yangındı Biri vardı Kalbinde güzü bahar sandırdı Ona sorsan ben yokum Ama bende biri vardı ",üzgün
Yüksek Sadakat,Döneceksin Diye Söz Ver,"Oraya git ama yine gel Döneceksin diye söz ver Böylesi hepsinden güzel Git özlet kendini yine gel Döneceksin diye söz ver Dinle, uzaktan Çalan şarkı hicazdan Yaktık seninle biz Bir yangını yeni baştan Dinle uzaktan Küllerin arasından Madem her şey biter Yine başlar yeni baştan Bana n'olur ellerini ver Gideceksin ama yine gel Döneceksin diye söz ver  ",üzgün
Yedinci Ev,Anlat Ona,"""Ağla"" dedin bana, şu hâline iyice baka baka İnanmadın bana gözlerimin içine baka baka Denedim defalarca sana anlatmaya Susturdun beni de, küstürdün hayata Söyle nefesim, söyle, anlat o'na Dokunmadı ellerim asla başkasına Söyle nefesim, söyle, anlat o'na Açılmadı kalbim, yerin dolmuyor asla""Durma"" dedim sana, sar tenimi iyice yaka yaka İnanmadın bana gözlerimin içine baka baka Denedim defalarca sana anlatmaya Susturdun beni de, küstürdün hayata Söyle nefesim, söyle, anlat o'na Dokunmadı ellerim asla başkasına Söyle nefesim, söyle, anlat o'na Açılmadı kalbim, yerin dolmuyor asla  Söyle nefesim, söyle, anlat o'na Dokunmadı ellerim asla başkasına Söyle nefesim, söyle, anlat o'na Açılmadı kalbim, yerin dolmuyor asla ",üzgün
"Dolu Kadehi Ters Tut, Sedef Sebüktekin",Sen Ve Ben,"Buralara ait miyiz bilmeli öğrenmeliyiz Sen ve ben, uzak bi’ yer… Buralardan gitmeliyiz kim ne derse desin Kokun hala üzerimde, en güzel düşlerimde Ruhumun en içinde, kalbimden bile derinde Belki de önemli değil büyüttüğümüz bu dertler Belli ki bizim değil büyüdüğümüz şehirler Tüm gözler ıska geçer sanki yokmuşuz gibi Kimse özlemez bizi Sen ve ben, uzak bi’ yer… Gitmeli ve görmeliyiz Buralara ait miyiz bilmeli öğrenmeliyiz Sen ve ben, uzak bi’ yer… Buralardan gitmeliyiz kim ne derse desin Kaygılar aldılar ruhumu götürdüler kim bilir nerelere Hayallerim, umutlarım topyekün gömüldüler kim bilir nerelere Belki de önemli değil büyüttüğümüz bu dertler Belli ki bizim değil büyüdüğümüz şehirler Tüm gözler ıska geçer sanki yokmuşuz gibi Kimse özlemez bizi Sen ve ben, uzak bi’ yer… Gitmeli ve görmeliyiz Buralara ait miyiz bilmeli öğrenmeliyiz Sen ve ben, uzak bi’ yer… Buralardan gitmeliyiz kim ne derse desin 1",üzgün
Batuhan Kordel,Aşkın En Güzel Hali,Bir daha böyle sever miyim bilemem aklımda adın Son defa seni sevdiğimi söylesem ağlar mısın Es kaza olur da karşılık verirsen başlar mıyız tekrardan? Yok istemiyor kalbim istemiyor fikrim Başkasıyla gülmek Yok zaten beceremem sensiz direnemem Çok zor böyle gitmek Yok istemiyor kalbim istemiyor fikrim Başkasıyla gülmek Yok zaten beceremem sensiz direnemem Çok zor böyle sevmek  ,üzgün
Pera,Uyu Bebeğim,Bazı sözler var nasıl yaralar Nasıl yaralar açar yüreğinde Bir başkası söyler de hiç aldırmazsın Ben bir söz edince kırılmış bir camsın Toplayamam seni sen de yaralarsın Bazı zamanlar anlaşılmazlar Nasıl ölür aşıklar nasıl yaşarlar Hangi zaferler asıl olanlar Gerçekler uçtu düştü yalanlar Çok yaşar mıyız biz de yaralıyız Uyu bebeğim uyu uyu bebeğim koynumda uyu Geceler varmasın sabaha Odamız gökyüzü yatağımız bulut olsun Uyu bebeğim uyu uyu bebeğim koynumda uyu Son gecemiz olsa da bu yarına Saçların ormanım gözlerin denizim olsun Bazı zamanlar anlaşılmazlar Nasıl ölür aşıklar nasıl yaşarlar Hangi zaferler asıl olanlar Gerçekler uçtu düştü yalanlar Çok yaşar mıyız biz de yaralıyız  Uyu bebeğim uyu uyu bebeğim koynumda uyu Geceler varmasın sabaha Odamız gökyüzü yatağımız bulut olsun Uyu bebeğim uyu uyu bebeğim koynumda uyu Son gecemiz olsa da bu yarına Saçların ormanım gözlerin denizim olsun Uyu bebeğim uyu uyu bebeğim koynumda uyu Geceler varmasın sabaha Odamız gökyüzü yatağımız bulut olsun Uyu bebeğim uyu uyu bebeğim koynumda uyu Son gecemiz olsa da bu yarına Saçların ormanım gözlerin denizim olsun Uyu bebeğim uyu uyu bebeğim koynumda uyu Son gecemiz olsa da bu yarına Saçların ormanım gözlerin denizim olsun ,üzgün
Pinhani,Beni Al,"Bugünüm yarın olsa, ya da hep yeni baştan Yaşamak ne güzel olur hiç başlamamışsan Geriye ne kalırdı, yaşananları atsan Seni bir daha yaşamak isterim aslında Beni al kucağına, elini belime sar Beni almadığın an üşürüm sabaha kadar Beni al kucağına, elimi beline sar Beni almadığın an ölürüm beni al Biraz önce uyurken, seni koynuma aldım Dudağından öperken uykudan uyandım Sana böyle uzakken, seni bir daha sevdim Yanına gelebilsem bir daha dönmezdim Beni al kucağına, elini belime sar Beni almadığın an üşürüm sabaha kadar Beni al kucağına, elimi beline sar Beni almadığın an ölürüm beni al  Beni al kucağına, üşürüm sabaha kadar Beni al kucağına, üşürüm sabaha kadar ",üzgün
Sufle,İçinde Aşk Var,"Canım, ders almadık mı? Acılarımızdan hep kaçmadık mı? Deliksiz uykularından uyanmadın mı? Yarın geçti çoktan Kuytularından henüz çıkmadın mı? Yüreksiz kavgalarından beni duymadın mı? Yanım Özlüyorsan, dönmüyorsan yazık, uu-uh Bilmiyorsan içim hâlâ yanık, hu-u-uh İçinde aşk var, yüzünde kin Yüreğine sor ""Bu da kim?""Her sabah baktığın aynadaki Bana deliriyor hâlâ İçinde aşk var, yüzünde kin Yüreğine sor ""Bu da kim?""Her sabah baktığın aynadaki Bana deliriyor hâlâ  Yarın geçti çoktan Kuytularından henüz çıkmadın mı? Yüreksiz kavgalarından beni duymadın mı? Yanım Özlüyorsan, dönmüyorsan yazık, uu-uh Bilmiyorsan içim hâlâ yanık, hu-u-uh İçinde aşk var, yüzünde kin Yüreğine sor ""Bu da kim?""Her sabah baktığın aynadaki Bana deliriyor hâlâ İçinde aşk var, yüzünde kin Yüreğine sor ""Bu da kim?""Her sabah baktığın aynadaki Bana deliriyor hâlâ İçinde aşk var, yüzünde kin Yüreğine sor ""Bu da kim?""Her sabah baktığın aynadaki Bana deliriyor, bana deli—",üzgün
Yüzyüzeyken Konuşuruz,Uykusuz ve Dengesiz,"Hep beni bil beni söyle dilinden düşmiyim Fırtınalarım olsa da bu ara güneşliyim Yollardayım, yorgunum, uykusuz ve dengesiz Ama boş ver bunları, sağlığın yerinde mi? İsmin bir şarkı ve ben hep seni söylerim Başkalarına baksa da seni arar gözlerim Yabancıyım, uyumsuz, sıkılgan ve eğreti Tüm bunlara rağmen hâlâ benimlesin Akıyormuş zaman, ben ittirmesem de Gülümsersem sana, gülecek misin sen de? Günler karışıyor, insan alışıyor Vapurlar yanaşıyor içinden sen inmesen de Şu son bir buçuk sene gerçek bir düşüştü Sana olan aşkım artık bir deliliğe dönüştü Kavgalar ve polisler, dost kazıkları ve hapisler Tüm bunlar olurken çocuk büyümüştü Akıyormuş zaman, ben ittirmesem de Gülümsersem sana, gülecek misin sen de? Günler karışıyor, insan alışıyor Vapurlar yanaşıyor içinden sen inmesen de  ",üzgün
Göksel,Yalnız Kuş,"Bende bi' aşk var Onu hep yanlış kalplere bıraktım Ben de bi' aşk var Onu soğuk yataklarda harcadım Tutup dileğimi neden köksüz ağaçlara adadım? Bende bi' aşk var Onu hep kırık yelkenlere bağladım Senin gökyüzünde benim yerim yoktu Kuru dallarında kanatlarım kırılıp koptu Senin toprağında benim evim yoktu Kader ayrı sondu, yazdığı son hikâye buydu Yanlış yerde geziyor bu kuş Bu yüzden yalnız uçuyor bu kuş Beklediğim biri var O sen değilsin, yazık ki anladım Bi' yudum sevgin var Neden hep kötü rüyalarda uyandım? Ben de bi' kalp var Onu en ucuz romanlarda harcadım Bende bi' aşk var Onu hep yanlış kalplere bıraktım  Senin gökyüzünde benim yerim yoktu Kuru dallarında kanatlarım kırılıp koptu Senin toprağında benim evim yoktu Kader ayrı sondu, yazdığı son hikâye buydu Yanlış yerde geziyor bu kuş Bu yüzden yalnız uçuyor bu kuş Hep yanlış yerde geziyor bu kuş Bu yüzden yalnız uçuyor bu kuş ",üzgün
Sena Şener,Sevmemeliyiz,"Her adım, her anımda Gün olur sensiz Utanıp olmaktan Bilerek yanarım aslında Güler bana Ağladığım gece yarısı İnsanlığın garip sancısı Belki de biz Öğrenmeliyiz Belki de biz Sevmemeliyiz Her şeyi gören sen Göremedin mi beni? Her şeyi duyan sen Duyamadın mı beni? Her şeyi bulduysan Bulamadın mı beni? Her şeyi bilen sen Bilemedin bir beni! Belki de biz Öğrenmeliyiz Belki de biz Sevmemeliyiz  Demlenir içim kendim olmaktan Süzerek yaşarım aslında Gün olur sensiz Utanıp olmaktan Bilerek yanarım aslında Güler bana ",üzgün
Nabıcaz,Olmaz Mı?,Üzgün satırlar Kaleme küsmüş Çizgisiz sayfalar Bütün kahramanları Nedensiz gizemsiz Sonu gelmemiş Renksiz düzensiz Gitmesen olmaz mı bu gece Yalnızlık kafamda değil sadece Girsen kanıma yine ve her gece Bulsam seni en ücra köşede Her şeye rağmen seni tanımak güzeldi Geçtimiz sokaklar boş şimdi 1,üzgün
Tuğkan,Belki De,"Bana uzak biliyorum Ama yine girdi rüyama Bu bi tuzak hissediyorum Kader oyun oynuyor dünyama Yeter, bu bitmeli Hayali bile defolup gitmeli Neyi kaldıysa bende hâlâ yanan Bi' an önce söndürülmeli Belki de seni hâlâ deli gibi seviyorumdur Belki de gizliden gizliye istiyorumdur Belki de bunu söylemeye utanıyorumdur Belki de tekrar kaybetmekten korkuyorumdur Belki de seni hâlâ deli gibi seviyorumdur Belki de gizliden gizliye istiyorumdur Belki de bunu söylemeye utanıyorumdur Belki de tekrar kaybetmekten korkuyorumdur Belki de tekrar kaynetmekten korkuyorumdur Bana uzak biliyorum Ama yine girdi rüyama Bu bi tuzak hissediyorum Kader oyun oynuyor dünyama Yeter, bu bitmeli Hayali bile defolup gitmeli Neyi kaldıysa bende hâlâ yanan Bi' an önce söndürülmeli  Belki de seni hâlâ deli gibi seviyorumdur Belki de gizliden gizliye istiyorumdur Belki de bunu söylemeye utanıyorumdur Belki de tekrar kaybetmekten korkuyorumdur Belki de seni hâlâ deli gibi seviyorumdur Belki de gizliden gizliye istiyorumdur Belki de bunu söylemeye utanıyorumdur Belki de tekrar kaybetmekten korkuyorumdur Belki de tekrar kaybetmekten korkuyorumdur Belki de seni hâlâ deli gibi seviyorumdur Belki de gizliden gizliye istiyorumdur Belki de bunu söylemeye utanıyorumdur Belki de tekrar kaybetmekten korkuyorumdur Belki de seni hâlâ deli gibi seviyorumdur ",üzgün
Tuğkan,Aylar Olmuş,"Sıradan bi gecenin karanlık bi' köründe Sen beni çoktan unutmuşken yazıyorum Hatırlıyorum eskiden iyi biriydin özünde O günlerde cebime koyduğum, bikaç nefesle yaşıyorum O günlerde cebime koyduğum, bikaç nefesle yaşıyorum Güçlü görünmek zorundaydım Ne kadar acıtsa da hislerim Ne zaman sağa dönsem bi şeytan gibi solumdaydın Ne kadar sevsem de canını yakmak istedim Ne kadar sevsem de canını yakmak istedim Hani kızardın ya, bana uyumadığım için Yazarken bunları hatırlamaktan bıktım Meraklanma artık rahat olsun için Sen gideli aylar olmuş, ben bi' kaç günü uyanıktım Sen gideli aylar olmuş, ben bi' kaç günü uyanıktım Sıradan bi gecenin karanlık bi köründe Sen beni çoktan unutmuşken yazıyorum Hatırlıyorum eskiden iyi biriydin özünde O günlerde cebime koyduğum, bikaç nefesle yaşıyorum O günlerde cebime koyduğum, bikaç nefesle yaşıyorum  Güçlü görünmek zorundaydım Ne kadar acıtsa da hislerim Ne zaman sağa dönsem bi' şeytan gibi solumdaydın Ne kadar sevsem de canını yakmak istedim Ne kadar sevsem de canını yakmak istedim Hani kızardın ya, bana uyumadığım için Yazarken bunları hatırlamaktan bıktım Meraklanma artık, rahat olsun için Sen gideli aylar olmuş, ben bikaç günü uyanıktım Sen gideli aylar olmuş, ben bikaç günü uyanıktım Hani kızardın ya, bana uyumadığım için Yazarken bunları hatırlamaktan bıktım Meraklanma artık, rahat olsun için Sen gideli aylar olmuş, ben bikaç günü uyanıktım Sen gideli aylar olmuş, ben bikaç günü uyanıktım ",üzgün
Batuhan Kordel,Dönme,"İçimdeki boşluk, yıllardır dolmuyor Kafamdaki sesler, ne içsem dinmiyor Bu sahte yorgunluk ve haklı kızgınlık Aylarca uyudum, bir türlü gitmiyor Sırtımda hırkamla, bu soğuk baharda Bilinmez yalnızım, elimde sigaram İnsanlar hep haksız ama bir istisna Çok şeyi hak ettim, bir yere kadar Bir yere kadar Ama dönme, ne olursun orada kal Umarım çıkmazsın, karşıma bir daha Sözlerim acıtır, gözlerime bakma Tek bir söz söyleme, varsa az utanman Ama dönme, ne olursun orada kal Umarım çıkmazsın, karşıma bir daha Sözlerim acıtır, gözlerime bakma Tek bir söz söyleme, varsa az utanman İçimdeki boşluk, yıllardır dolmuyor Kafamdaki sesler, ne içsem dinmiyor Bu sahte yorgunluk ve haklı kızgınlık Aylarca uyudum, bir türlü gitmiyor Sırtımda hırkamla, bu soğuk baharda Bilinmez yalnızım, elimde sigaram İnsanlar hep haksız ama bir istisna Çok şeyi hak ettim, bir yere kadar Bir yere kadar  Ama dönme, ne olursun orada kal Umarım çıkmazsın, karşıma bir daha Sözlerim acıtır, gözlerime bakma Tek bir söz söyleme, varsa az utanman Ama dönme, ne olursun orada kal Umarım çıkmazsın, karşıma bir daha Sözlerim acıtır, gözlerime bakma Tek bir söz söyleme, varsa az utanman Ama dönme ",üzgün
