artist,song_title,lyrics_clean,mood
Şebnem Ferah,Perdeler,bir yanımda dopdolu yaşanmış sayfalar bir yanımda üst üste okunmamış kitaplar dünüm yarınım hep bur'da küçücük adamda susadım yoruldum ama aklım hayatta bir yanda yorgun düşmüş yaşlanmış insanlar bir yanımda ümitle aşkla uyananlar dünyanın her hali bur'da dağınık odamda çok düştüm yaralandım ama sarıldım hayata ardımda büyük büyük kocaman ağır yükler her yerimden çektiler beni beklettiler dinlendim su içtim aktı dudaklarımdan her gün güneş doğar yeter ki açık olsun perdeler bir yanımda durmadan çalışan saatler bir yanda ağır ağır dipten gelen sesler düşündüm buldum sandığım yüzyıllık gerçekler hepsiyle giyindim durdum bazen büyük geldiler bir yanda hiç susmadan konuşan dudaklar bir yanda küsüp susmuş sessiz akıllar dibe vurduysak ne olmuş elbet çıkarız bir gün var bir gün yokuz kiralıkmış hayatlar,
Şebnem Ferah,Saatim Çalmadan,saatim çalmadan uyandım bugün dünkü fırtına çoktan dinmiş yağmur yağmış her yer yıkanmış vakit kaybetmeden yazmaya başladım bir ağacım ormanda dallı budaklı baharı bekler dururum gövdemde adın yazılı dudağımda bir damlan denize döndü şiirler yazdım sana okur musun söyle yüreğimde her şeyin koruyup sevdim uzanıp ellerimden tutar mısın söyle suyumu bekler dururum,
Şebnem Ferah,Sana Bilmediğin Bir Şey Söyleyemem,suyun derinliği aynıydı ama senin beline benimse omuzlarıma geliyordu bütün yapraklar sararıp düşecekti ama ilk ben düştüm kalanlar arkamdan korkuyla baktı bütün aşklar çok büyük olacaktı ama en büyük bizimkisi diyecektik her bir insan eşsiz olacaktı ama hep kendimizi en değerli zannedecektik çamur mu sürmek istiyorsun başkasının duygularına önce senin ellerin kirlenecek suyla mı gidiyorsun bir başkasının yanan yüreğine o yürekte hep yerin olacak sana bilmediğin bir şey söyleyemem ben de hiçbir şey bilmiyorum ne kadar iyilik varsa hepimiz için hepsini dileyip gerisine direniyorum çok sonraları fark edecektik i̇yilik temizlik bile göreceli olacaktı o kadar hızlı kirlenecektik ki masumiyet fotoğraflarda eskiyip solacaktı korkuyor musun senden farklı olan her şeyden korktuğun şey kendi içinde büyüyecek ortak mı oluyorsun bir başkasının yalnızlığına yüreğin yalnızlık nedir bilmeyecek,
Şebnem Ferah,Şarkılar Yalan Söylemez,ömür kapkaranlık nasıl aydınlanır ben yanmazsam sen yanmazsan dağılmış ses seda nasıl anlamlanır yorulmaz koşmaz görmez bakmaz sevmez bilmez hiç duymazsam aşk acı devrim vicdan hak umutla yoğrulmazsam önüm kapkaranlık düşünmez durmaz düşmez kalkmaz sevmek bilmez anlamazsam aşk acı devrim tutku dilimin ucunda bir cümle durur ve dünya yıkılırsa şarkılar asla yalan söylemezler kalemim şahit benim tek bildiğim tek kurşun atılırsa şarkılar asla yalan söylemezler hak umutla yoğrulmazsan,
Şebnem Ferah,Savaş Boyası,o gördüğün ruj değil sürdüğüm savaş boyası artık tamamen eminim kah varsın kah yoksun o gördüğün parfüm değil sürdüğüm toprak kokusu hem varsın hem yoksun cennet bu dünyadaymış derler önünden geçmişim köprüm hala sağlammış gördüm üstünden geçmekteyim sen nasıl istersen öyle oynadık bir kez ters yüz olsun tüm her şey var mısın sen nasıl istersen öyle oynadın şimdi ters yüz olsun tüm her şey var mısın söyle o gördüğün rimel değil sürdüğüm o gördüğün pudra değil sürdüğüm sahnenin tozu şimdi tüm dünya seyretsin bir varsın bir yoksun reddetmiş terk etmişim geldim üstünden geçmekteyim,
Şebnem Ferah,Senin Adın Ne,bir adım daha gelirsen üstüme bütün iyi niyetim anlamsız kalacak son bir kez daha atarsan üstüme zehirli oklarından sana dönecek sus pus durmam sakinliğimden i̇nsaniyetle çözmeyi sevdiğimden i̇lle de savaşmaksa istediğin cesaretin var mı yenik düşecek bildiğin tek yol savaşmaksa aklınla kalbin bir türlü buluşmuyorsa senin adın ne bana ismini söyle senin adın ne önce ismini söyle neden böyle nefret dolusun söyle senin derdin ne önce derdini söyle neden önce adını sordum biliyor musun biraz kendine dönmen daha iyi olacak bir adım daha atmadan önce yolun nerde bitiyor baksan iyi olacak çok mu anlamsız geldi adını sormam kim olduğunu unutmandan olacak gördün mü hala anlamaya çabalıyorum i̇yi niyet suyumdan kurumuş vadin ıslanacak,
Şebnem Ferah,Serapmış,güneş batınca fark ettim bütün hayallerim caddeye uzanmış tüm doğru bildiklerim asfalta akmış hepsi serapmış birileri var önümde gerimde her yanımda yüreğimde kalabalığın içinde dışında her yerde yalnızlığımda ah karaya oturmuş eski bir gemide gölgesinden sıkılmış söğütte baktığım her yerde her aynada mutluluktan sürülmüş sanki yasaklanmış biri var ellerinden içilmiş şarapta gözlerinden okunmuş şiirde sanki yasaklanmış biri var ah bütün hayatım caddeye uzanmış yolun tam yarısında asfalta akmış her şey serapmış,
Şebnem Ferah,Sigara,aslında ben de isterim emeklemeden koşmayı güzel elbiselerle makyaj yapıp dolaşmayı aslında ben de isterim düşünmeden konuşmayı küçük bir oyun içinde önemli kişi olmayı aklımdan geçen sözler kalbimden gelen sesler hepsi bir orman oldu bir kibritle yok oldu ben sigara dumanının altında yana yana en sonunda kül oldum sen kibritin hiç yanmayan ucunda birinin hayatından geçmiş oldun i̇yi dostlar biriktirdim hepsi ailem oldu küçük bir aşk yetiştirdim düzene yenik düştü,
Şebnem Ferah,Sil Baştan,gücün var mı sevgilim derin sularda inci tanesi aramaya cesaretin kaldıysa hâlâ benle aşktan konuşmaya söyle canım sevgilim hayat bize oyun oynuyor olabilir mi yorgun gibi bir hâlin var duyguların karışık olabilir mi sil baştan başlamak gerek bazen hayatı sıfırlamak sil baştan sevmek gerek bazen her şeyi unutmak sil baştan başlamak gerek bazen bazen hayatı sıfırlamak hayatı sıfırlamak sanki bugün son günmüş gibi dolu dolu yaşamak istiyorum ben her ne çıkarsa yoluma selam verip yürümek istiyorum ben unutmak unutmak unutmak unutmak unutmak unutmak,
Şebnem Ferah,Son Tango,evrenin tozuyum annemin kızıyım verenin sözüyüm anlat belki anlarım yer ayaklarımın altında dans ediyor gök başımın tam üstünde yaş döküyor en uzun uyku bu derinden ses geliyor başka bir şarkının tonundan veda ediyor en son tango bak çiçeklere kış ortasından güneş açıyor i̇nsan bir yalanın arkasından bilip koşuyor kendi sözlerimin ardında dağ duruyor kah düğün kah cenaze olduk hayat geçiyor,
Şebnem Ferah,Sözde Namus,ah ah annem bugün öldüm ben bir düğmeyle delip geçti tam göğsümden tahrik olmuş aklı durmuş davetkarmış her halim o masum ben namussuz çaldınız hayallerim' bağladınız ellerim' kimse duymadı sesim' kaç kez öldürdünüz gömdünüz konuştunuz hapse girip çıktınız elleriniz kollarınız hala sürüyor tecavüz bugün vuruldum ben bir an yıllar sürdü kan yağdı gökyüzünden kendi aczini bana yükleyip rahatlama sözde namusunuzla öyle kirli ruhunuz sahte namusunuzla ah ah dünya bir doğurdun bin öldürdün gücüm yetmedi kendine iyi bak dünya,
Şebnem Ferah,Uçurtma,gelmişim geçmişim birden aniden buharlaştı bol kitaplı bir odada dünya yavaşça önümde uzandı ben en güzel şarkımı henüz yazmadım yel değirmeni rüzgarla rüzgar uçurtmayla geldi uçurtma bir çocuğun gözünden dünyayı korkuyla seyretti kaldırımda bir güvercin birden yüz üstü yere uzandı kundağında kundaklanan bir ruh vicdanlardan göğe taştı,
Şebnem Ferah,Unzile,ünzile insan dölü on kardeş beşi ölü büyüdükçe ufak ve gelir de görücü i̇nci gibi dişi görücü bilir işi söğüdüm ağlar gider olur hatun kişi varmadan sekizine ergin oldu ünzile hem çocuk hem de kadın onikisinde ana bir gül gibi al ve narin bir su gibi saydam ve sakin susar kadın ünzile yağmuru kim döküyor ünzile kaç koyun ediyor dayaktan uslanalı hiçbirşey sormuyor korkar durur gitmez köyün en son çitine i̇nanır o sınırda dünyanın bittiğine bilinmezlere gebe sırların mihletini yüklenipte beline,
Şebnem Ferah,Utangaç,nasıl oluyor da bir sana söyleyemiyorum tüm dünyaya söylediklerimi söylediklerimi bir sana söyleyemiyorum nasıl oluyor da bir sana anlatamıyorum şarkılarda anlattıklarımı anlattıklarımı bir sana anlatamıyorum söyle nasıl oluyor hem böyle utangaç söyle nasıl oluyor hem böyle utanmaz yıldızlar kayıyor saçlarım altın taç sonra sönüyor yorgun suçsuz ve aç hem utanmaz hem utangaç nasıl oluyor da yanında ben olamıyorum bir yabancıyla en yakın olurken en yakın olurken yanında ben olamıyorum nasıl oluyor da ilk önce binlerce insana çığlıklarla seni sevdiğimi seni sevdiğimi ilk önce sana söyleyemiyorum işık yılları geçerken yolculuk salıncaktayken yerden göğe sallanırken dünyayla sevişirken sonra duruyor yorgun suçsuz ve aç nasıl,
Şebnem Ferah,Üvey,biraz sarhoş biraz aşığım ben uyurken siz umudu ararım yok ellerimde aşkım yok ne üzgün ne kırgınım üvey çocuk olmadım üvey anne olmadım üvey insanlık mı alın yazım aşkına doyamadım karardı aydınlığım üvey aşklar mıymış alın yazım acıyı da derdi de severim ben yanımdan geçer beni büyütürler yok yok olmaz inancım,
Şebnem Ferah,Vazgeçtim Dünyadan,ner'de sözler of ner'de yüreğim ben de sevdim of sevmedi bilenim ver elini sonsuza al beni dünyadan of kalmadı sevenim yürekler alınmaz pulla parayla kim yenmiş kaderi duayla gelinlik giymeden ışığı görmeden bebeğimden önce vazgeçtim dünyadan kaderi yenmeden utandım kendimden daha sevilmeden vazgeçtim dünyadan ner'den geldim of yolculuk nereye belki söyler of sorarsam kadere yok sevenim arzuyla mezarlar bile küsmüş of kadınca ölene yürekler alınamaz pulla parayla,
Şebnem Ferah,Vicdan,ruhum kükrer ruhum her gece damla damla akar rimellerim boş bir koltuk dinler sakince bir kendime geçmez sözlerim üç beş metre beyaza girmeden önce eğilmeden bükülmeden her zaman aynı defterden çıkmış binlerce düşünce cümle hece harf ve insan vicdan vicdan üstümüze yağ üstümüze senden doğsun tüm anlamlar dinlesin insan yağ yeniden yağ üstümüze senden gelsin geçsin zaman sende dursun saklansın vicdan vicdan bin kez düşer tekrar kalkarım benim kutup yıldızı'm bir başka yerde saklar korur dinler anlarım aynı hayalden doğmuş binlerce,
Şebnem Ferah,Yağmurlar,sokaklar sakin geceler karabasan ellerim titrer kim bu ben kim bu susan ne soran var ne bilen sebebim yok bana kıyan erkeğim sen gül vazgeçtim rüyalardan beni sevmezsen yağmurları sev bulutlar ağlasın sen gül güneş doğsun yeniden gidiyorum gözüm yaşlı hatıran har yüreğime sen sev yağmurları yağmurlar yağsın üzerime ah yine yol yol üstüne yağmurlar yağsın yüzüme yüzüme,
Şebnem Ferah,Ya Hep Ya Hiç,ya hep ya hiç ya gel ya git ya az ya çok ya var ya yok bugün beni ya sev ya terk et yakın uzak iyi kötü yaşa ya da unut dünü ya içindesin ya dışında nasıl olurdu diye meraktansa kazansak da kaybetsek de denemeye değmez mi i̇kimiz de yorgunsak da,
Şebnem Ferah,Yalnız,kim bilir neler neler geçti başından kimse böyle yalnız olamaz anlat birer birer tut ellerimden kimse böyle küskün olamaz çizgi çizgi yüzünde gölgeli gözlerinde ağır sessizliğinde neler neler var ne hikayeler var her bahar öncesinde kardelene dönüşmeyi kopmayı koparılmayı anlat karanlıkla dans etmeyi sonra ölmeye yatmayı kahpe dünyayı anlat anlat titreyen çenende dünya devrilmiş kimse böyle üzgün olamaz gözlerin dolu dolu hayatın da öyle kimse böyle yorgun olamaz hep göz pınarında duran o gözyaşında akmaya hazırlanan neler neler var uzaklara dalıp gitme gözlerin de dolmasın kimse böyle yalnız olmasın,
Şebnem Ferah,Yarım,ezelim başkalarının şimdisi ecelimse yalnızlıktan baştan sona değil sondan başa yaşadım sanki kaçtım yarından her ilaç biraz zehir her zehir biraz ölüm ve sonunda ben bugün öldüm herkes gibi en sonunda değil küçücükken en başında i̇lk aşk gibi değil sadece o mühür sanki tenimin altında i̇şte ben tam bu yüzden yarım kaldım yarım hep yarım kırık dökük hikayelerle noktasız cümlelerle ertelenmiş yaşanmamış kurulmamış hayallerle,
Şebnem Ferah,Yemen Türküsü,1 contributoryemen türküsü lyricshavada bulut yok bu ne dumandır mahlede ölüm yok bu ne figandır şu yemen elleri nede yamandır anu yemendir gülü çemendir giden gelmiyor acep nedendir burası muştur yolu yokuştur acep ne iştir mızıka çalınır düğün mü sandın al yeşil bayrağı gelin mi sandın yemene gideni gelir mi sandın kışlanın önünde redif sesi var bakın çantasında acep nesi var bir çift kundurayla bir de fesi var,
Şebnem Ferah,Yeniden Doğup Gelsem,al beni istersen sevgim içimde gökyüzüm masmavi çığlıklar gökyüzümde al beni yanına dünyadan koru yeniden öğret dünyadaki yolu tanrı'm hayalim var ümidim çok sebebim var dönüşüm yok yeniden doğup gelsem çocuk kalır büyümezdim açılan penceremden yine seni severdim al beni istersen korkum içimde umudum isyanda isyanım karanlıkta,
Şebnem Ferah,Yorgun,yorgun geldim bu dünyaya kimse bilmez sonsuzluk benim olsa fayda etmez öyle bir derde düştüm ki hiç sorma katlanmak zor gücün yoksa çaresizlik gözlerinde can verirken ellerimde sustun artık sen söylerim ben senin yerine i̇şte ben böyle öldüm gittim kendimi gömdüm sonra toprağa sordum dünya böyle değildi toprak dedi sen kördün dünya böyle değildi toprak dedi sen kördün ah,
Şebnem Ferah,Zaman Geçip Gidiyor,bilgi sahibi olmadan fikirlerle dolmuşuz bir yerlerde bir çift elin tuttuğu silahta kurşun olmuşuz kalem sahibi olmadan kılıçlar kuşanmışız yaşayıp yaşatmak dururken hem ölmüş hem katil olmuşuz gözlerimiz var ama görmek istemedikçe yüreklerimiz var ama hissetmedikçe hiç ıslanmadan yüzmek ne kadar mümkünse hiç yanmadan ateşle ne kadar oynanabilirse i̇çinde yaşamak varken teğet geçmek dünyaya i̇şte bana öyle geliyor çünkü zaman geçip gidiyor avuçlarında hissetmek varken birinin ellerini sıkıca tutup sevmekten güvenmekten korkar olmuşuz kapıları kapatmak yetmemiş kepenkler indirmişiz bir küçük asma kilitle i̇nsanı insan şerrinden sakınmışız zamanımız var ama korkmayı sürdürdükçe ruhumuz var teslim etmeden önce içinde yaşamak varken,
Göksel,Açık Yara,açık yara zor kapanırmış giden kolay unutulmazmış bitmediyse bitmiyormuş meğerse yarım sevdalar ağlarmış yerine kimse uymazmış terk eden de terk edilmiş özlediğimi biliyorsun beklediğimi biliyorsun söylemem gerekmez hissedersin sen söyle nasıl duruyorsun yoksa unutuyor musun söyle neden gelmiyorsun neden herkes sana benziyormuş kimse sen gibi kokmazmış git demekle bitmiyormuş benim olduğunu biliyorsun boşuna direniyorsun kahreden de kaybedenmiş,
Göksel,Acıtmaz Beni,1 contributoracıtmaz beni lyricsbu ilkbahar çiçekler solar gün ne sana ne bana doğar kor ateştir aşk can yakar çok muhabbet tez ayrılık var bir köprü de karşılaştık i̇ki inatçı hem de kör aşık yok sebepten sorun çıkardık bu sonu biz hazırladık kördüğümlendi karıştık iyi mi uçarken sanki vurduk en dibe şimdi sen mi başlattın ben mi kışkırttım dök içini artık acıtmaz beni acıtmaz beni acıtmaz beni kalp kırıldı inceldi koptu veda ederken gün de soldu hem seni hem beni yordu böyle severken ayrılık zordu kor ateşte kör sevişmeler yerli yersiz didişmeler ne ayrı ne de beraber ben veremem sen karar ver,
Göksel,Acıyor,ölürsem yalnızlıktan ve senin kötü kalbinden fikrimin dikenlerinden batıyorsun hâlâ derinden acıyor acıyor acıyor her yolu denedim bitmiyor kalbimin ortasına bıraktın aşkını batıyor sakın gelme istemem çok korkuyorum senden bu muammalı hâlden çek çıkar elini kalbimden bin türlü ihtimali düşünüyorum aklına gelmiyor muyum bilemiyorum,
Göksel,Adım Adım,ne durdurabilir ki beni aklıma koyduysam bir kez daha da güçlüyüm şimdi öldüm de doğdum ben bin kez adım adım adım adım zorlu yolu yarıladım kapıyı araladım seninle son bağımı kırdım gözümü açtım dışarı baktım kılıcımı kalkanımı aldım savaşa hazırım şimdi dışarıda bekliyor dünya şu kapının ardında sırtımdan yükünü attım sensiz de dönüyor ya ne susturabilir ki beni i̇çimden taştıysa bir kez daha da mutluyum şimdi boyumu aştım ben bu kez,
